Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,21667,2022-05-16,0.0005513037,0.0023345003,0.0037835115,21,100
Market-Adjusted Model,21668,2022-05-16,-0.003511247,-0.004102881,-0.000279039,21,100
Market-Adjusted Model,21669,2022-05-16,-0.008126426,-0.008822991,-0.004894219,21,100
Market-Adjusted Model,21670,2022-05-16,-0.011963773,-0.012403739,-0.008731565,21,100
Market-Adjusted Model,21671,2022-05-16,-0.013251796,-0.013610289,-0.010019588,21,100
Market-Adjusted Model,21672,2022-05-16,-0.006041473,-0.007169247,-0.002809265,21,100
Market-Adjusted Model,21673,2022-05-16,-0.016484257,-0.016017299,-0.013252049,21,100
Market-Adjusted Model,21674,2022-05-16,0.0087541525,0.0112614389,0.0119863602,21,100
Market-Adjusted Model,21675,2022-05-16,0.0046632215,0.0040324066,0.0078954292,21,100
Market-Adjusted Model,21676,2022-05-16,-0.064308624,-0.018521181,-0.061076416,21,100
Market-Adjusted Model,21677,2022-05-16,-0.019294399,-0.019265198,-0.016062191,21,100
Market-Adjusted Model,21678,2022-05-16,-0.004896531,-0.005355027,-0.001664323,21,100
Market-Adjusted Model,21679,2022-05-16,0.0496163376,0.0607466408,0.0528485453,21,100
Market-Adjusted Model,21680,2022-05-16,0.0281104655,0.0334724994,0.0313426733,21,100
Market-Adjusted Model,21681,2022-05-16,0.0303689917,0.0305679404,0.0336011995,21,100
Market-Adjusted Model,21682,2022-05-16,0.0041838694,0.00315704,0.0074160771,21,100
Market-Adjusted Model,21683,2022-05-16,-0.005119496,0.0263330435,-0.001887288,21,100
Market-Adjusted Model,21684,2022-05-16,-0.207011658,-0.177122596,-0.20377945,21,100
Market-Adjusted Model,21685,2022-05-16,-0.088803105,-0.052500957,-0.085570897,21,100
Market-Adjusted Model,21686,2022-05-16,-0.287790697,-0.293669872,-0.284558489,21,100
Market-Adjusted Model,21687,2022-05-16,-0.013039128,-0.014115748,-0.00980692,21,100
Market-Adjusted Model,21690,2022-05-16,-0.140218312,-0.139807459,-0.136986104,21,100
Market-Adjusted Model,21691,2022-05-16,-0.120982959,-0.108630331,-0.117750751,21,100
Market-Adjusted Model,21692,2022-05-16,-0.055679303,-0.028532979,-0.052447095,21,100
Market-Adjusted Model,21693,2022-05-16,-0.005736176,0.0353882208,-0.002503969,21,100
Market-Adjusted Model,21694,2022-05-16,0.009374974,0.0222676512,0.0126071818,21,100
Market-Adjusted Model,21695,2022-05-16,-0.082901529,-0.05257144,-0.079669321,21,100
Market-Adjusted Model,21698,2022-05-16,0.3041236452,0.4729499355,0.3073558529,21,100
Market-Adjusted Model,21699,2022-05-16,-0.011172323,0.0030129329,0.0038104873,12,100
Market-Adjusted Model,21700,2022-05-16,0.0005144148,-0.000539724,0.0037466226,21,100
Market-Adjusted Model,21701,2022-05-16,-0.165882337,-0.129450027,-0.162650129,21,100
Market-Adjusted Model,21702,2022-05-16,-0.251101347,-0.242859844,-0.24786914,21,100
Market-Adjusted Model,21703,2022-05-16,-0.051505519,-0.05081397,-0.048273311,21,100
Market-Adjusted Model,21704,2022-05-16,0.0019841728,0.0007810595,0.0052163805,21,100
Market-Adjusted Model,21705,2022-05-16,0.053072638,0.1009849262,0.0563048458,21,100
Market-Adjusted Model,21706,2022-05-16,-0.002754231,-0.003942204,0.0004779773,21,100
Market-Adjusted Model,21707,2022-05-16,0.1256756509,0.1753911519,0.1289078586,21,100
Market-Adjusted Model,21708,2022-05-16,0.0020764393,0.0028885907,0.0053086471,21,100
Market-Adjusted Model,21711,2022-05-16,-0.005652652,-0.006839583,-0.002420444,21,100
Market-Adjusted Model,21712,2022-05-16,-0.090163942,-0.059280389,-0.086931734,21,100
Market-Adjusted Model,21713,2022-05-16,-0.231825518,-0.242651531,-0.228593311,21,100
Market-Adjusted Model,21714,2022-05-16,-0.1982075,-0.179063384,-0.194975293,21,100
Market-Adjusted Model,21715,2022-05-16,0.003491352,0.0022806083,0.0067235598,21,100
Market-Adjusted Model,21716,2022-05-16,-0.026569972,-0.009832013,-0.023337764,21,100
Market-Adjusted Model,21719,2022-05-16,0.0009979318,-0.000207837,0.0042301395,21,100
Market-Adjusted Model,21720,2022-05-16,0.0010030156,-0.000186642,0.0042352234,21,100
Market-Adjusted Model,21721,2022-05-16,-0.111111115,-0.105580711,-0.107878907,21,100
Market-Adjusted Model,21722,2022-05-16,-0.16249999,-0.149171729,-0.159267782,21,100
Market-Adjusted Model,21723,2022-05-16,0.0260071413,0.0851079269,0.0292393491,21,100
Market-Adjusted Model,21724,2022-05-16,-0.398630207,-0.42437667,-0.395398,21,100
Market-Adjusted Model,21727,2022-05-16,-0.066147889,-0.050068425,-0.062915681,21,100
Market-Adjusted Model,21728,2022-05-16,0.0077952808,0.0069283741,0.0110274886,21,100
Market-Adjusted Model,21729,2022-05-16,-0.063448277,0.0752831301,-0.06021607,21,100
Market-Adjusted Model,21730,2022-05-16,-0.291479811,-0.336461398,-0.288247603,21,100
Market-Adjusted Model,21731,2022-05-16,-0.011620827,0.0211785952,-0.00838862,21,100
Market-Adjusted Model,21732,2022-05-16,-0.098591496,-0.040627557,-0.095359289,21,100
Market-Adjusted Model,21735,2022-05-16,-0.079125053,0.0319774453,-0.075892845,21,100
Market-Adjusted Model,21736,2022-05-16,0.1944443486,0.2782749593,0.1976765563,21,100
Market-Adjusted Model,21737,2022-05-16,0.1677419402,0.1695198965,0.170974148,21,100
Market-Adjusted Model,21738,2022-05-16,0.0092589557,0.0152727059,0.0124911635,21,100
Market-Adjusted Model,21739,2022-05-16,0.0010085003,-0.000162927,0.004240708,21,100
Market-Adjusted Model,21740,2022-05-16,-0.00954297,-0.010696949,-0.006310762,21,100
Market-Adjusted Model,21742,2022-05-16,0.0409338806,0.0428249632,0.0441660884,21,100
Market-Adjusted Model,21743,2022-05-16,-0.238652122,-0.259397266,-0.235419914,21,100
Market-Adjusted Model,21744,2022-05-16,-0.171428547,-0.143568137,-0.168196339,21,100
Market-Adjusted Model,21745,2022-05-16,-0.167870014,-0.146220912,-0.164637806,21,100
Market-Adjusted Model,21746,2022-05-16,0.0146414809,0.0139849503,0.0178736887,21,100
Market-Adjusted Model,21747,2022-05-16,-0.138969888,-0.084644153,-0.13573768,21,100
Market-Adjusted Model,21748,2022-05-16,-0.231097564,-0.243566444,-0.227865356,21,100
Market-Adjusted Model,21749,2022-05-16,-0.31777779,-0.339499206,-0.314545583,21,100
Market-Adjusted Model,21750,2022-05-16,-0.334310869,-0.287549182,-0.331078661,21,100
Market-Adjusted Model,21751,2022-05-16,-0.003580547,-0.004744416,-0.000348339,21,100
Market-Adjusted Model,21752,2022-05-16,-0.000496043,-0.00168661,0.002736165,21,100
Market-Adjusted Model,21753,2022-05-16,-0.047090136,-0.040962467,-0.043857928,21,100
Market-Adjusted Model,21754,2022-05-16,0.483660155,0.4546997565,0.4868923628,21,100
Market-Adjusted Model,21755,2022-05-16,0.0024826786,0.0012740174,0.0057148864,21,100
Market-Adjusted Model,21756,2022-05-16,-0.067865909,-0.046072344,-0.064633702,21,100
Market-Adjusted Model,21757,2022-05-16,-0.135135124,-0.084963504,-0.131902916,21,100
Market-Adjusted Model,21758,2022-05-16,0.3446429095,0.3087861511,0.3478751173,21,100
Market-Adjusted Model,21759,2022-05-16,0.365461899,0.3618265913,0.3686941068,21,100
Market-Adjusted Model,21760,2022-05-16,-0.326007316,-0.379052818,-0.322775108,21,100
Market-Adjusted Model,21761,2022-05-16,-0.140651757,-0.103104525,-0.137419549,21,100
Market-Adjusted Model,21762,2022-05-16,0.1132843761,0.1437056404,0.1165165839,21,100
Market-Adjusted Model,21763,2022-05-16,-0.395652162,-0.479503689,-0.392419954,21,100
Market-Adjusted Model,21764,2022-05-16,0.2306590573,0.2366865786,0.233891265,21,100
Market-Adjusted Model,21765,2022-05-16,-0.008159095,-0.009362566,-0.004926887,21,100
Market-Adjusted Model,21766,2022-05-16,-0.00102883,-0.002162846,0.0022033782,21,100
Market-Adjusted Model,21767,2022-05-16,0.0334728518,0.0748242996,0.0367050596,21,100
Market-Adjusted Model,21770,2022-05-16,-3.118201E-9,0.0586207928,0.0032322046,21,100
Market-Adjusted Model,21771,2022-05-16,-0.346811824,-0.3875112,-0.343579616,21,100
Market-Adjusted Model,21772,2022-05-16,0.0029415338,0.0017312079,0.0061737416,21,100
Market-Adjusted Model,21773,2022-05-16,0.0102809971,0.0125244946,0.0135132049,21,100
Market-Adjusted Model,21774,2022-05-16,-0.042397652,-0.039663324,-0.039165444,21,100
Market-Adjusted Model,21775,2022-05-16,-0.081920937,-0.077060666,-0.078688729,21,100
Market-Adjusted Model,21776,2022-05-16,0.0583966199,0.0576452773,0.0616288277,21,100
Market-Adjusted Model,21778,2022-05-16,0.4883720451,0.4804164375,0.4916042528,21,100
Market-Adjusted Model,21779,2022-05-16,-0.273318915,-0.249491626,-0.270086707,21,100
Market-Adjusted Model,21780,2022-05-16,0.0221660601,0.0437033741,0.0253982678,21,100
Market-Adjusted Model,21781,2022-05-16,-0.06159423,-0.06202644,-0.058362022,21,100
Market-Adjusted Model,21782,2022-05-16,-0.123305525,-0.123868565,-0.120073317,21,100
Market-Adjusted Model,21783,2022-05-16,-0.115384621,-0.100318744,-0.112152413,21,100
Market-Adjusted Model,21786,2022-05-16,-0.090293363,-0.057005023,-0.087061155,21,100
Market-Adjusted Model,21787,2022-05-16,-0.193548393,-0.176010939,-0.190316185,21,100
Market-Adjusted Model,21788,2022-05-16,-0.443787005,-0.552954936,-0.440554797,21,100
Market-Adjusted Model,21789,2022-05-16,-0.119589957,-0.110699762,-0.116357749,21,100
Market-Adjusted Model,21790,2022-05-16,0.0349650843,0.0622017136,0.0381972921,21,100
Market-Adjusted Model,21791,2022-05-16,-0.176062121,-0.160316179,-0.172829913,21,100
Market-Adjusted Model,21792,2022-05-16,0.0528470358,0.0518549642,0.0560792435,21,100
Market-Adjusted Model,21794,2022-05-16,-0.201183452,-0.150831526,-0.197951245,21,100
Market-Adjusted Model,21795,2022-05-16,-0.006166441,-0.007372861,-0.002934233,21,100
Market-Adjusted Model,21796,2022-05-16,-0.014286376,-0.012186724,-0.011054168,21,100
Market-Adjusted Model,21797,2022-05-16,0.0009977693,-0.000210584,0.0042299771,21,100
Market-Adjusted Model,21798,2022-05-16,0.0103493976,0.0124746872,0.0135816054,21,100
Market-Adjusted Model,21799,2022-05-16,0.1805556228,0.2227606838,0.1837878305,21,100
Market-Adjusted Model,21800,2022-05-16,0.0348827684,0.0355716647,0.0381149762,21,100
Market-Adjusted Model,21801,2022-05-16,-0.014841315,-0.014910184,-0.011609107,21,100
Market-Adjusted Model,21802,2022-05-16,-0.021024587,-0.02211275,-0.017792379,21,100
Market-Adjusted Model,21803,2022-05-16,-0.01520913,-0.016130827,-0.011976922,21,100
Market-Adjusted Model,21804,2022-05-16,0.0046280028,0.0067956506,0.0078602105,21,100
Market-Adjusted Model,21807,2022-05-16,-0.141176477,-0.139767528,-0.13794427,21,100
Market-Adjusted Model,21808,2022-05-16,0.0013672134,0.0002059708,0.0045994212,21,100
Market-Adjusted Model,21809,2022-05-16,0.2557780973,0.2560565706,0.2590103051,21,100
Market-Adjusted Model,21810,2022-05-16,0.0413333321,0.0506065512,0.0445655399,21,100
Market-Adjusted Model,21811,2022-05-16,-0.052290619,-0.041962888,-0.049058411,21,100
Market-Adjusted Model,21812,2022-05-16,0.0118809966,0.0130666197,0.0151132044,21,100
Market-Adjusted Model,21814,2022-05-16,0.0036131728,0.0079970019,0.0068453806,21,100
Market-Adjusted Model,21815,2022-05-16,-0.034670904,-0.029486268,-0.031438696,21,100
Market-Adjusted Model,21816,2022-05-16,0.0297758433,0.031682187,0.033008051,21,100
Market-Adjusted Model,21817,2022-05-16,0.1380069608,0.1348511079,0.1412391686,21,100
Market-Adjusted Model,21818,2022-05-16,0.0489342179,0.0545658735,0.0521664257,21,100
Market-Adjusted Model,21819,2022-05-16,-0.001821986,-0.000168698,0.001410222,21,100
Market-Adjusted Model,21820,2022-05-16,-0.001538497,-0.002719397,0.001693711,21,100
Market-Adjusted Model,21822,2022-05-16,-0.009193069,-0.010273882,-0.005960862,21,100
Market-Adjusted Model,21823,2022-05-16,-0.012036096,-0.013255824,-0.008803888,21,100
Market-Adjusted Model,21824,2022-05-16,-2.64437E-10,-0.001164505,0.0032322075,21,100
Market-Adjusted Model,21825,2022-05-16,-0.003054963,-0.004239831,0.0001772451,21,100
Market-Adjusted Model,21826,2022-05-16,0.0721648875,0.1331229698,0.0753970952,21,100
Market-Adjusted Model,21827,2022-05-16,-0.152875191,-0.148409388,-0.149642984,21,100
Market-Adjusted Model,21828,2022-05-16,-0.17154814,-0.160417866,-0.168315932,21,100
Market-Adjusted Model,21829,2022-05-16,-0.047770722,-0.040287586,-0.044538514,21,100
Market-Adjusted Model,21830,2022-05-16,-0.00188319,0.0383748798,0.0013490181,21,100
Market-Adjusted Model,21831,2022-05-16,-0.163265326,-0.083198432,-0.160033118,21,100
Market-Adjusted Model,21832,2022-05-16,9.4725887E-8,-0.001196783,0.0032323025,21,100
Market-Adjusted Model,21833,2022-05-16,0.0020099999,0.000809775,0.0052422076,21,100
Market-Adjusted Model,21834,2022-05-16,-0.099065372,-0.085513809,-0.095833164,21,100
Market-Adjusted Model,21835,2022-05-16,0.0039721909,0.0027728772,0.0072043987,21,100
Market-Adjusted Model,21836,2022-05-16,-0.021897791,0.038548265,-0.018665583,21,100
Market-Adjusted Model,21837,2022-05-16,-0.279999998,-0.298992002,-0.27676779,21,100
Market-Adjusted Model,21838,2022-05-16,0.0261922378,0.0438816919,0.0294244455,21,100
Market-Adjusted Model,21839,2022-05-16,-2.68581E-11,-0.001184832,0.0032322077,21,100
Market-Adjusted Model,21840,2022-05-16,-0.003021217,-0.004142767,0.0002109907,21,100
Market-Adjusted Model,21841,2022-05-16,-0.242524245,-0.23018695,-0.239292037,21,100
Market-Adjusted Model,21842,2022-05-16,0.2120252369,0.274859453,0.2152574447,21,100
Market-Adjusted Model,21843,2022-05-16,-0.03460842,-0.005572849,-0.031376213,21,100
Market-Adjusted Model,21844,2022-05-16,-0.027835741,0.0043988638,-0.024603534,21,100
Market-Adjusted Model,21845,2022-05-16,0.0020575618,0.0008995511,0.0052897696,21,100
Market-Adjusted Model,21846,2022-05-16,-0.002000066,-0.003182862,0.001232142,21,100
Market-Adjusted Model,21847,2022-05-16,,,,21,100
Market-Adjusted Model,21850,2022-05-16,0.0014821527,0.0002921724,0.0047143605,21,100
Market-Adjusted Model,21851,2022-05-16,-9.650555E-8,-0.001193741,0.0032321113,21,100
Market-Adjusted Model,21852,2022-05-16,-0.003589728,-0.004781735,-0.00035752,21,100
Market-Adjusted Model,21853,2022-05-16,-0.131531035,-0.113622815,-0.128298827,21,100
Market-Adjusted Model,21854,2022-05-16,1.0888E-10,-0.001201309,0.0032322079,21,100
Market-Adjusted Model,21855,2022-05-16,-0.009698853,-0.010810645,-0.006466646,21,100
Market-Adjusted Model,21858,2022-05-16,-3.05156E-10,-0.001166948,0.0032322075,21,100
Market-Adjusted Model,21859,2022-05-16,0.007712062,0.0070336734,0.0109442698,21,100
Market-Adjusted Model,21860,2022-05-16,1.737204E-10,-0.001183141,0.0032322079,21,100
Market-Adjusted Model,21861,2022-05-16,-0.036755405,-0.034490103,-0.033523197,21,100
Market-Adjusted Model,21862,2022-05-16,-0.170886144,-0.166795497,-0.167653936,21,100
Market-Adjusted Model,21863,2022-05-16,-0.194444445,-0.165440356,-0.191212237,21,100
Market-Adjusted Model,21866,2022-05-16,-0.114439,-0.071644424,-0.111206792,21,100
Market-Adjusted Model,21867,2022-05-16,-0.012875524,-0.007710396,-0.009643316,21,100
Market-Adjusted Model,21868,2022-05-16,-0.019385087,-0.020307736,-0.01615288,21,100
Market-Adjusted Model,21869,2022-05-16,-0.024740246,-0.025781712,-0.021508038,21,100
Market-Adjusted Model,21870,2022-05-16,-0.026335704,-0.026201539,-0.023103497,21,100
Market-Adjusted Model,21871,2022-05-16,0.0019685491,0.0007726035,0.0052007568,21,100
Market-Adjusted Model,21874,2022-05-16,-0.122807013,-0.122700831,-0.119574805,21,100
Market-Adjusted Model,21875,2022-05-16,0.1736527545,0.2089958069,0.1768849623,21,100
Market-Adjusted Model,21876,2022-05-16,0.001005048,-0.000191046,0.0042372558,21,100
Market-Adjusted Model,21877,2022-05-16,1.603777E-10,-0.001187712,0.0032322079,21,100
Market-Adjusted Model,21878,2022-05-16,-0.085402536,-0.063467984,-0.082170328,21,100
Market-Adjusted Model,21879,2022-05-16,-0.324528248,-0.364157296,-0.321296041,21,100
Market-Adjusted Model,21882,2022-05-16,0.0098080994,0.0094908101,0.0130403072,21,100
Market-Adjusted Model,21883,2022-05-16,-0.008105363,-0.009219287,-0.004873155,21,100
Market-Adjusted Model,21884,2022-05-16,-0.000501265,-0.001705489,0.0027309432,21,100
Market-Adjusted Model,21885,2022-05-16,0.353448353,0.4170107808,0.3566805607,21,100
Market-Adjusted Model,21886,2022-05-16,-0.172995722,-0.165031991,-0.169763514,21,100
Market-Adjusted Model,21887,2022-05-16,-0.079439285,-0.073578625,-0.076207077,21,100
Market-Adjusted Model,21888,2022-05-16,0.001543245,0.0003602144,0.0047754527,21,100
Market-Adjusted Model,21889,2022-05-16,-0.237639519,-0.23470214,-0.234407311,21,100
Market-Adjusted Model,21890,2022-05-16,-0.213941801,-0.142841952,-0.210709594,21,100
Market-Adjusted Model,21891,2022-05-16,-0.173361556,-0.153963208,-0.170129348,21,100
Market-Adjusted Model,21892,2022-05-16,0.1001124115,0.136808685,0.1033446193,21,100
Market-Adjusted Model,21893,2022-05-16,-0.06482987,-0.051982539,-0.061597663,21,100
Market-Adjusted Model,21894,2022-05-16,-0.0621635,-0.021427958,-0.058931293,21,100
Market-Adjusted Model,21895,2022-05-16,-0.132636211,-0.105515001,-0.129404003,21,100
Market-Adjusted Model,21896,2022-05-16,-0.128287692,-0.093937183,-0.125055484,21,100
Market-Adjusted Model,21897,2022-05-16,-0.284834481,-0.306258864,-0.281602273,21,100
Market-Adjusted Model,21898,2022-05-16,-0.19555308,-0.201281529,-0.192320872,21,100
Market-Adjusted Model,21903,2022-05-16,0.1363941724,0.1452190505,0.1396263802,21,95
Market-Adjusted Model,21904,2022-05-16,0.0790378696,0.0976761634,0.0822700773,21,98
Market-Adjusted Model,21905,2022-05-16,-0.270931776,-0.280223541,-0.267699568,21,97
Market-Adjusted Model,21906,2022-05-16,0.0375743493,0.0431526772,0.0408065571,21,100
Market-Adjusted Model,21907,2022-05-16,0.0019841728,0.0007805813,0.0052163805,21,96
Market-Adjusted Model,21908,2022-05-16,-0.003092756,-0.004291293,0.0001394517,21,100
Market-Adjusted Model,21909,2022-05-16,0.0007611973,-0.000378425,0.003993405,21,100
Market-Adjusted Model,21910,2022-05-16,0.0004609746,-0.000739062,0.0036931824,21,100
Market-Adjusted Model,21911,2022-05-16,-0.002059779,-0.003221353,0.0011724284,21,100
Market-Adjusted Model,21912,2022-05-16,-0.174968063,-0.146754956,-0.171735855,21,100
Market-Adjusted Model,21913,2022-05-16,-0.038366333,0.028263573,-0.035134126,21,100
Market-Adjusted Model,21914,2022-05-16,0.0005033786,-0.000667397,0.0037355864,21,100
Market-Adjusted Model,21915,2022-05-16,-0.000173118,-0.00136858,0.0030590897,21,100
Market-Adjusted Model,21916,2022-05-16,-0.409090873,-0.428636067,-0.405858665,21,100
Market-Adjusted Model,21917,2022-05-16,0.0124091486,0.011532779,0.0156413563,21,100
Market-Adjusted Model,21918,2022-05-16,0.0112359452,0.0108650059,0.014468153,21,100
Market-Adjusted Model,21919,2022-05-16,0.0235615738,0.0225745062,0.0267937816,21,100
Market-Adjusted Model,21920,2022-05-16,-0.226586095,-0.147735439,-0.223353887,21,100
Market-Adjusted Model,21921,2022-05-16,-0.003092756,-0.004221805,0.0001394515,21,100
Market-Adjusted Model,21922,2022-05-16,-0.088960595,-0.082447419,-0.085728387,21,90
Market-Adjusted Model,21923,2022-05-16,0.0015151864,0.000417535,0.0047473941,21,100
Market-Adjusted Model,21924,2022-05-16,-0.000986702,-0.002165118,0.0022455054,21,100
Market-Adjusted Model,21925,2022-05-16,-0.005130856,-0.006315759,-0.001898648,21,96
Market-Adjusted Model,21926,2022-05-16,-0.323326757,-0.365090744,-0.320094549,21,100
Market-Adjusted Model,21927,2022-05-16,-0.165680492,-0.159576778,-0.162448284,21,96
Market-Adjusted Model,21928,2022-05-16,0.0441011658,0.0430543579,0.0473333735,21,100
Market-Adjusted Model,21930,2022-05-16,-0.292307654,-0.304490156,-0.289075446,21,100
Market-Adjusted Model,21931,2022-05-16,-0.146984431,-0.068132095,-0.143752223,21,97
Market-Adjusted Model,21932,2022-05-16,-0.001986048,-0.003179324,0.0012461596,21,99
